,GEOID,StateName,CountyName,TractName,ALAND,AWATER,N_Adders,IRA_ec,Brownfield,IRA_LIC_C1,IRA_LIC_TL,HUD_Count,IRA_LIC_AS,IRA_CEJST,Com_npv_map,NPV_com_na,NPV_com_st,NPV_com_m,PB_com_na,PB_com_m,Res_npv_map,NPV_res_na,NPV_res_st,NPV_res_m,PB_res_na,PB_res_m,Total_Pop,P_Hispanic,P_nh_Black,P_nh_White,P_nh_Asian,P_nh_Native,P_nh_Other,Median_inc,P_Poverty,P_OwnerOcc,SVI,GOV1_count,GOV1_kW_ca,GOV1_kWh_p,GOV2_count,GOV2_kW_ca,GOV2_kWh_p,EDU1_count,EDU1_kW_ca,EDU1_kWh_p,EDU2_count,EDU2_kW_ca,EDU2_kWh_p
282,9170194101, Connecticut, South Central Connecticut Planning Region,Census Tract 1941.01,8554618,1550954,0,0,1,0,0,1,0,0,Middle third,51,4,13815.777,53,13.983,Upper third,93,2,5420.8,10,9.374,2179,4.82,0,91.88,0,0,3.3,131923,3.3,89.9,1.7,7,259,317980,0,0,0,1,102,125595,0,0,0
283,9170154101, Connecticut, South Central Connecticut Planning Region,Census Tract 1541.01,2480923,43743,1,0,1,100,0,1,0,100,Middle third,51,4,13815.777,53,13.983,Upper third,93,2,5420.8,10,9.374,2556,36.15,20.34,28.25,12.52,0,2.74,57266,24.5,44.8,79.5,16,23,29237,2,96,118163,2,602,738955,0,0,0
284,9170194102, Connecticut, South Central Connecticut Planning Region,Census Tract 1941.02,8389699,1752779,0,0,1,0,0,1,0,0,Middle third,51,4,13815.777,53,13.983,Upper third,93,2,5420.8,10,9.374,2664,0.83,0.34,93.73,0.38,0,4.73,135813,1.3,76.3,17.9,14,216,265184,0,0,0,10,763,936442,0,0,0
285,9170171201, Connecticut, South Central Connecticut Planning Region,Census Tract 1712.01,5100362,0,0,0,1,0,0,1,0,0,Middle third,51,4,13815.777,53,13.983,Upper third,93,2,5420.8,10,9.374,5021,7.07,5.36,76.82,3.53,1.35,5.88,107708,2.8,94.8,21.7,7,8,10228,0,0,0,1,251,308905,0,0,0
286,9140130201, Connecticut, Naugatuck Valley Planning Region,Census Tract 1302.01,13489819,497091,0,0,1,0,0,1,0,0,Middle third,51,4,13815.777,53,13.983,Upper third,93,2,5420.8,10,9.374,3978,13.4,0.7,83.56,2.11,0,0.23,144100,5.5,98.6,5.8,21,95,116520,1,53,65195,1,0,0,0,0,0
287,9170140101, Connecticut, South Central Connecticut Planning Region,Census Tract 1401.01,181172,0,1,0,1,100,0,1,0,0,Middle third,51,4,13815.777,53,13.983,Upper third,93,2,5420.8,10,9.374,972,5.86,13.48,56.07,20.47,0,4.12,90231,13.1,0,32.3,3,1667,2045475,0,0,0,2,1407,1726219,0,0,0
288,9170154200, Connecticut, South Central Connecticut Planning Region,Census Tract 1542,3116828,0,1,0,1,100,0,1,0,0.98,Middle third,51,4,13815.777,53,13.983,Upper third,93,2,5420.8,10,9.374,6106,28.32,26.6,38.31,3.59,0,3.19,59707,9.5,39.1,90.7,6,158,193942,0,0,0,3,298,365859,0,0,0
289,9170154500, Connecticut, South Central Connecticut Planning Region,Census Tract 1545,1353040,129649,1,0,3,100,0,1,0,100,Middle third,51,4,13815.777,53,13.983,Upper third,93,2,5420.8,10,9.374,4566,36.77,13.23,48.18,0.9,0.15,0.77,52516,15.9,36.7,89,9,107,131359,1,12,15820,3,375,460071,0,0,0
290,9170154600, Connecticut, South Central Connecticut Planning Region,Census Tract 1546,2219832,107161,1,0,1,100,0,1,0,99.98,Middle third,51,4,13815.777,53,13.983,Upper third,93,2,5420.8,10,9.374,4814,25.86,18.94,49.29,2.68,0,3.22,70417,9.9,43.4,74.1,11,388,475867,3,310,380367,3,106,131016,0,0,0
291,9170154800, Connecticut, South Central Connecticut Planning Region,Census Tract 1548,1958273,355039,0,0,1,0,0,1,0,0,Middle third,51,4,13815.777,53,13.983,Upper third,93,2,5420.8,10,9.374,4854,10.69,1.55,86.79,0.39,0,0.58,99932,8.7,82.7,19.9,5,29,36632,2,72,88864,3,156,191698,0,0,0
292,9170154900, Connecticut, South Central Connecticut Planning Region,Census Tract 1549,1850369,0,1,0,1,100,0,1,0,0,Middle third,51,4,13815.777,53,13.983,Upper third,93,2,5420.8,10,9.374,4000,18.98,16.65,54.58,5.5,0,4.3,73625,13.7,43.5,75.3,11,1105,1356091,0,0,0,1,585,717738,0,0,0
293,9170155100, Connecticut, South Central Connecticut Planning Region,Census Tract 1551,1262790,785958,1,0,1,100,0,1,0,0,Middle third,51,4,13815.777,53,13.983,Upper third,93,2,5420.8,10,9.374,3158,21.31,21.94,47.25,6.11,0.19,3.2,55568,5.9,46.9,71,42,575,705560,0,0,0,1,389,477547,0,0,0
294,9170150700, Connecticut, South Central Connecticut Planning Region,Census Tract 1507,11471357,491296,0,0,1,0,0,1,0,0,Middle third,51,4,13815.777,53,13.983,Upper third,93,2,5420.8,10,9.374,4381,11.25,2.76,81.88,4.11,0,0,136458,5.4,90.3,18.2,29,424,520386,0,0,0,4,2218,2721320,0,0,0
295,9170157300, Connecticut, South Central Connecticut Planning Region,Census Tract 1573,12104612,360991,0,0,1,0,0,1,0,0,Middle third,51,4,13815.777,53,13.983,Upper third,93,2,5420.8,10,9.374,3289,1.76,0.27,85.16,8.15,0.76,3.89,161193,2.4,96.3,3.5,19,53,65955,0,0,0,2,485,595282,0,0,0
296,9170161100, Connecticut, South Central Connecticut Planning Region,Census Tract 1611,54564789,996204,0,0,1,0,0,1,0,0,Middle third,51,4,13815.777,53,13.983,Upper third,93,2,5420.8,10,9.374,5295,1.47,2.4,91.82,2.17,0,2.13,141000,1.4,92.7,7,12,89,110167,1,0,0,6,937,1149909,0,0,0
297,9170165100, Connecticut, South Central Connecticut Planning Region,Census Tract 1651,4735203,582965,1,0,1,100,0,1,0,0,Middle third,51,4,13815.777,53,13.983,Upper third,93,2,5420.8,10,9.374,3649,21.16,14.88,56.07,2.38,0,5.51,67466,11.7,69.6,54.7,6,535,657240,0,0,0,2,400,490572,0,0,0
298,9170157200, Connecticut, South Central Connecticut Planning Region,Census Tract 1572,9288029,63034,0,0,1,0,0,1,0,0,Middle third,51,4,13815.777,53,13.983,Upper third,93,2,5420.8,10,9.374,4080,2.38,10.1,79.14,7.25,0,1.13,170204,2.4,93.8,10,7,368,451646,0,0,0,4,1098,1347298,0,0,0
299,9180800700, Connecticut, Southeastern Connecticut Planning Region,Census Tract 8007,1796573,15149,1,0,1,100,0,1,0,0,Lower third,14,0,87.262,77,18.267,Upper third,94,4,6383.92,10,9.714,3761,16.43,0.4,74.66,5.72,0,2.79,51597,22.8,43.3,45.8,27,203,249731,0,0,0,2,1264,1550378,0,0,0
300,9150815000, Connecticut, Northeastern Connecticut Planning Region,Census Tract 8150,50222578,352486,0,0,1,0,0,1,0,0,Lower third,14,0,87.262,77,18.267,Upper third,94,4,6383.92,10,9.714,2229,13.68,0.54,79.36,0.67,0,5.74,83750,8.2,79.6,17.5,14,121,149105,1,13,16764,2,816,1001036,0,0,0
301,9190010400, Connecticut, Western Connecticut Planning Region,Census Tract 104,2699580,38416,1,100,1,0,0,1,0,0,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,5603,9.05,6.05,78.49,4.68,0,1.73,137708,6.1,70.5,24.7,4,125,153974,1,0,0,1,0,0,0,0,0
302,9110528100, Connecticut, Capitol Planning Region,Census Tract 5281,40012484,635900,0,0,1,0,0,1,0,0,Lower third,36,1,5097.789,71,16.383,Upper third,94,3,5605.424,11,10.25,3160,0.38,0.54,93.23,1.8,0,4.05,124167,1.2,89.5,3.7,36,422,517700,1,281,345709,1,326,399929,0,0,0
303,9190050400, Connecticut, Western Connecticut Planning Region,Census Tract 504,3601406,10102279,1,100,1,0,0,1,0,0,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,2374,8.3,1.64,77.67,6.19,1.14,5.05,198661,1.7,70.8,17.5,8,21,26833,0,0,0,9,1242,1523446,0,0,0
304,9120060700, Connecticut, Greater Bridgeport Planning Region,Census Tract 607,5305269,46781,1,100,1,0,0,1,0,0,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,8500,4.01,1.4,92.75,0.88,0,0.95,177358,1.9,84.2,7.1,12,87,106770,0,0,0,15,4691,5754084,2,818,1003587
305,9120060800, Connecticut, Greater Bridgeport Planning Region,Census Tract 608,1423922,0,1,100,1,0,0,1,0,0,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,2153,2.23,0.51,87.6,7.66,0,2,186875,4,89.2,18.8,2,0,0,0,0,0,0,0,0,0,0,0
306,9120060900, Connecticut, Greater Bridgeport Planning Region,Census Tract 609,1496123,0,1,100,1,0,0,1,0,0,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,2698,1.59,0.89,87.88,2.78,0,6.86,183846,2.5,94.3,0.6,7,260,318962,0,0,0,1,18,22479,0,0,0
307,9190211300, Connecticut, Western Connecticut Planning Region,Census Tract 2113,4889025,472691,1,100,1,0,0,1,0,0,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,3788,20.51,10.72,62.96,3.01,0,2.8,133929,2.5,89.5,14.2,2,5,7039,0,0,0,3,159,195868,0,0,0
308,9190020200, Connecticut, Western Connecticut Planning Region,Census Tract 202,19346004,743384,1,100,1,0,0,1,0,0,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,3226,4.71,4.34,82.77,5.73,0,2.45,235074,3,90.3,0.7,1,0,0,0,0,0,4,432,530234,0,0,0
309,9190020700, Connecticut, Western Connecticut Planning Region,Census Tract 207,5804965,55870,1,100,1,0,0,1,0,0,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,3649,16.5,1.56,72.49,5.15,1.15,3.15,138480,4.4,86.6,30.2,22,459,563224,1,48,58903,5,1412,1731897,0,0,0
310,9190045101, Connecticut, Western Connecticut Planning Region,Census Tract 451.01,19680995,1153174,1,100,1,0,0,1,0,0,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,4293,8.32,1.07,76.66,5.71,0,8.25,"250,000+",3,96.7,2.9,18,233,286008,0,0,0,3,0,0,0,0,0
311,9190050600, Connecticut, Western Connecticut Planning Region,Census Tract 506,10144081,2592137,1,100,1,0,0,1,0,0,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,3237,21.84,1.14,74.17,0.71,0,2.13,"250,000+",3.6,90.4,4,20,559,686563,0,0,0,10,1441,1767315,0,0,0
312,9120060600, Connecticut, Greater Bridgeport Planning Region,Census Tract 606,2941270,406934,1,100,1,0,0,1,0,0,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,1980,1.92,0.71,93.74,2.07,0,1.57,187679,6.9,83.9,19.5,13,324,398457,2,90,110989,2,429,527168,0,0,0
313,9120072900, Connecticut, Greater Bridgeport Planning Region,Census Tract 729,2321220,134940,2,100,1,100,0,1,0,87.46,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,4489,32.88,38.47,25.93,0.94,0,1.78,78107,16.2,70.3,80.5,8,1065,1306226,1,18,22835,2,583,715506,0,0,0
314,9190211100, Connecticut, Western Connecticut Planning Region,Census Tract 2111,1544744,0,1,100,1,0,0,1,0,0,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,976,19.57,27.56,50.1,1.54,1.23,0,,0,43.7,5,,,,,,,,,,,,
315,9120074000, Connecticut, Greater Bridgeport Planning Region,Census Tract 740,944567,287380,2,100,3,100,0,1,100,100,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,1803,67.05,23.24,5.16,0.61,0,3.94,40861,26.2,25.7,98.4,42,1118,1371434,0,0,0,3,1046,1284016,0,0,0
316,9140110301, Connecticut, Naugatuck Valley Planning Region,Census Tract 1103.01,10336294,86122,1,100,1,0,0,1,0,0.1,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,6393,11.87,3.58,71.95,9.12,1.08,2.39,103722,4.4,82.9,38.1,51,14,17979,0,0,0,1,35,44027,0,0,0
317,9190211400, Connecticut, Western Connecticut Planning Region,Census Tract 2114,7261551,348325,1,100,1,0,0,1,0,0,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,4910,11.38,15.05,63.69,5.23,0,4.64,71250,17,75.8,81.2,7,287,353166,0,0,0,4,456,559998,0,0,0
318,9190220100, Connecticut, Western Connecticut Planning Region,Census Tract 2201,10988038,339111,1,100,1,0,0,1,0,0,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,5286,10.01,1.53,75.9,2.14,0.21,10.22,138226,7.6,90.4,8.1,17,870,1067752,2,329,404675,2,1109,1360899,0,0,0
319,9190220300, Connecticut, Western Connecticut Planning Region,Census Tract 2203,11177481,11303892,1,100,1,0,0,1,0,0,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,3657,12.41,0.68,81.57,0.46,0.11,4.76,140357,4.6,91.2,16.1,4,7,8854,0,0,0,1,213,262204,0,0,0
320,9190245300, Connecticut, Western Connecticut Planning Region,Census Tract 2453,13656451,81428,1,100,1,0,0,1,0,0,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,5222,6.72,0.8,87.69,4.54,0,0.25,123902,3.1,72.5,30.7,60,1908,2340351,3,302,371501,15,2296,2816390,0,0,0
321,9130580100, Connecticut, Lower Connecticut River Valley Planning Region,Census Tract 5801,32759592,1581755,0,0,1,0,0,1,0,0,Lower third,38,1,5841.73,24,10.933,Upper third,93,2,5108.783,12,10.71,4240,2.1,0.73,89.79,5.87,0,1.51,102083,6.1,84,15,12,122,149829,0,0,0,6,557,683742,0,0,0
322,9150820000, Connecticut, Northeastern Connecticut Planning Region,Census Tract 8200,64988483,1052941,0,0,1,0,0,1,0,0,Lower third,14,0,87.262,77,18.267,Upper third,94,4,6383.92,10,9.714,1639,12.57,0.06,84.75,0,0.12,2.5,107109,6,91,26.3,9,273,335150,1,37,45904,3,483,593185,0,0,0
323,9150825000, Connecticut, Northeastern Connecticut Planning Region,Census Tract 8250,48254860,131054,0,0,1,0,0,1,0,0,Lower third,14,0,87.262,77,18.267,Upper third,94,4,6383.92,10,9.714,1542,13.23,0.06,73.02,0,0,13.68,90317,2.4,71.1,8,15,131,161136,0,0,0,1,349,428123,0,0,0
324,9150906100, Connecticut, Northeastern Connecticut Planning Region,Census Tract 9061,103456494,683775,0,0,1,0,0,1,0,0,Lower third,14,0,87.262,77,18.267,Upper third,94,4,6383.92,10,9.714,5067,9.22,1.52,84.09,1.44,0,3.73,96121,5.3,84.1,18.4,24,526,645638,0,0,0,1,102,125362,0,0,0
325,9150907300, Connecticut, Northeastern Connecticut Planning Region,Census Tract 9073,40498714,142661,1,0,1,100,0,2,0,0,Lower third,14,0,87.262,77,18.267,Upper third,94,4,6383.92,10,9.714,5542,13.03,2.98,81.92,1.59,0,0.49,64622,12.4,71.9,57.6,13,109,134315,2,157,192544,7,947,1161977,0,0,0
326,9150900200, Connecticut, Northeastern Connecticut Planning Region,Census Tract 9002,51925313,1926527,0,0,1,0,0,1,0,0,Lower third,14,0,87.262,77,18.267,Upper third,94,4,6383.92,10,9.714,4471,2.15,0.02,94.7,0,0,3.13,77731,4.4,76.3,34.4,31,1582,1941158,1,54,67415,4,582,714083,0,0,0
327,9150903200, Connecticut, Northeastern Connecticut Planning Region,Census Tract 9032,43663480,156989,1,0,1,100,0,1,0,0,Lower third,14,0,87.262,77,18.267,Upper third,94,4,6383.92,10,9.714,2229,5.34,2.65,81.34,1.79,0.18,8.7,88611,7.8,92.3,36.8,18,196,240447,4,150,184720,1,20,24981,0,0,0
328,9190021900, Connecticut, Western Connecticut Planning Region,Census Tract 219,2155427,2385113,2,100,1,100,0,1,0,100,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,6015,33.72,8.15,47.46,8.51,0,2.16,105053,9,59.8,39.3,1,227,279214,0,0,0,1,292,358121,0,0,0
329,9190022000, Connecticut, Western Connecticut Planning Region,Census Tract 220,736436,0,2,100,1,100,0,1,0,0,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,3491,33.51,20.97,35.23,0.11,0,10.17,94325,17.6,47.3,61.3,3,273,335935,0,0,0,0,0,0,0,0,0
330,9150908100, Connecticut, Northeastern Connecticut Planning Region,Census Tract 9081,70499825,171521,0,0,1,0,0,1,0,0,Lower third,14,0,87.262,77,18.267,Upper third,94,4,6383.92,10,9.714,3610,12.83,4.6,74.63,2.55,1.39,4.02,82703,19.5,78.2,39.2,19,729,894658,2,327,401780,1,23,28489,0,0,0
331,9120061200, Connecticut, Greater Bridgeport Planning Region,Census Tract 612,790582,0,1,100,1,0,0,1,0,100,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,2344,5.55,0.21,81.95,8.83,0,3.46,121875,8.3,80.3,29.7,11,99,122002,0,0,0,1,0,0,0,0,0
332,9120061500, Connecticut, Greater Bridgeport Planning Region,Census Tract 615,3641728,540635,1,100,1,0,0,1,0,0,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,4687,5.61,0.32,85.34,3.52,0,5.21,237000,9,80.8,19.2,29,1088,1334666,1,73,90667,7,1422,1744087,0,0,0
333,9120061600, Connecticut, Greater Bridgeport Planning Region,Census Tract 616,5229605,1752515,1,100,1,0,0,1,0,0,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,5250,0.63,0,92,5.85,0,1.52,148676,13.8,78.9,8.5,64,1654,2029213,3,168,206856,5,716,879193,0,0,0
334,9120070100, Connecticut, Greater Bridgeport Planning Region,Census Tract 701,1692879,744658,2,100,1,100,0,1,0,0,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,7820,6.07,2.53,84.72,0.87,0,5.81,73883,7,41.4,17.4,17,302,370421,0,0,0,2,220,270175,0,0,0
335,9110530200, Connecticut, Capitol Planning Region,Census Tract 5302,3202682,0,1,0,4,100,0,1,0,99.84,Lower third,36,1,5097.789,71,16.383,Upper third,94,3,5605.424,11,10.25,6859,17.51,8.62,64.15,1.21,2.19,6.33,66353,25.7,31.5,88,48,1141,1399996,4,154,189098,4,234,287885,0,0,0
336,9150904400, Connecticut, Northeastern Connecticut Planning Region,Census Tract 9044,18929068,880329,1,0,1,100,0,1,0,0,Lower third,14,0,87.262,77,18.267,Upper third,94,4,6383.92,10,9.714,5445,19.96,0.79,72.05,1.18,0.33,5.69,63317,14.6,58.5,81.5,30,2030,2490732,0,0,0,9,2681,3289192,0,0,0
337,9110850100, Connecticut, Capitol Planning Region,Census Tract 8501,49745926,47320,0,0,1,0,0,1,0,0,Lower third,36,1,5097.789,71,16.383,Upper third,94,3,5605.424,11,10.25,6015,3.84,0,94.35,0.86,0,0.95,125111,0.6,94.8,6,65,346,424763,1,35,43181,1,0,0,0,0,0
338,9190022400, Connecticut, Western Connecticut Planning Region,Census Tract 224,1743336,2216785,1,100,1,0,0,1,0,0,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,1829,8.15,1.8,85.95,1.86,0.27,1.97,187000,3.6,88.9,9,1,9,12129,0,0,0,2,174,213405,0,0,0
339,9190022300, Connecticut, Western Connecticut Planning Region,Census Tract 223,2724628,886469,2,100,1,100,0,3,0,0.02,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,6301,43.64,33.65,20.31,2.4,0,0,106828,19.2,37.5,69,6,567,695994,0,0,0,4,466,572373,0,0,0
340,9120070300, Connecticut, Greater Bridgeport Planning Region,Census Tract 703,1074850,214804,2,100,8,100,0,1,100,100,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,1126,70.34,20.69,7.64,0,0,1.33,22379,52.1,0,97.9,32,2307,2830371,0,0,0,0,0,0,0,0,0
341,9120070400, Connecticut, Greater Bridgeport Planning Region,Census Tract 704,1742609,4461228,2,100,1,100,0,1,0,100,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,1826,29.13,9.26,44.96,6.02,0,10.62,48750,14.6,66.5,76.9,5,338,414805,0,0,0,0,0,0,1,86,105948
342,9120070500, Connecticut, Greater Bridgeport Planning Region,Census Tract 705,382635,0,2,100,1,100,0,1,100,100,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,2034,44.89,8.65,28.76,13.18,0,4.52,36205,42.7,24.7,92.2,27,826,1013521,0,0,0,3,407,499843,0,0,0
343,9120070600, Connecticut, Greater Bridgeport Planning Region,Census Tract 706,1781953,365174,2,100,5,100,0,3,0,100,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,2475,30.79,20.57,34.51,6.55,0,7.6,41406,31.7,13.6,90.1,69,7583,9300870,7,1792,2198689,7,2571,3154018,0,0,0
344,9120070900, Connecticut, Greater Bridgeport Planning Region,Census Tract 709,442261,0,2,100,2,100,0,1,100,100,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,2522,55.15,23.95,8.56,8.21,0,4.12,25865,51.6,27.4,99,10,422,518718,0,0,0,0,0,0,0,0,0
345,9120070200, Connecticut, Greater Bridgeport Planning Region,Census Tract 702,843488,59847,2,100,1,100,0,1,0,100,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,4491,23.58,19.64,51.37,5.41,0,0,61806,30,27.4,84.9,10,124,153005,1,439,539186,2,135,166753,0,0,0
346,9130541700, Connecticut, Lower Connecticut River Valley Planning Region,Census Tract 5417,1859404,134564,1,0,6,100,0,1,100,100,Lower third,38,1,5841.73,24,10.933,Upper third,93,2,5108.783,12,10.71,3595,14.3,15.8,61.67,1.78,0.86,5.59,42019,30.8,42,82.6,5,315,387333,0,0,0,4,358,439603,0,0,0
347,9130542200, Connecticut, Lower Connecticut River Valley Planning Region,Census Tract 5422,3806501,7061,0,0,1,0,0,1,0,0,Lower third,38,1,5841.73,24,10.933,Upper third,93,2,5108.783,12,10.71,1641,5.97,2.99,76.97,3.41,0,10.66,98125,6.5,91.9,12.9,3,73,89846,0,0,0,3,458,562316,0,0,0
348,9130570100, Connecticut, Lower Connecticut River Valley Planning Region,Census Tract 5701,10147045,57727,0,0,1,0,0,1,0,0,Lower third,38,1,5841.73,24,10.933,Upper third,93,2,5108.783,12,10.71,4985,9.43,8.16,65.3,6.96,1.06,9.09,76763,5.5,77.4,30.3,9,207,253889,0,0,0,6,593,727807,0,0,0
349,9150902200, Connecticut, Northeastern Connecticut Planning Region,Census Tract 9022,74904508,891568,0,0,1,0,0,1,0,0,Lower third,14,0,87.262,77,18.267,Upper third,94,4,6383.92,10,9.714,1618,12.36,0.12,84.05,0.56,0,2.9,100673,5.6,80.7,28.4,6,28,34878,0,0,0,1,190,233800,0,0,0
350,9130541100, Connecticut, Lower Connecticut River Valley Planning Region,Census Tract 5411,1560653,126325,1,0,3,100,0,1,100,100,Lower third,38,1,5841.73,24,10.933,Upper third,93,2,5108.783,12,10.71,2261,14.42,15.39,61.61,3.18,0,5.4,49145,17.5,32.8,62.6,3,21,26195,0,0,0,2,963,1181329,0,0,0
351,9130541500, Connecticut, Lower Connecticut River Valley Planning Region,Census Tract 5415,1223466,914,0,0,1,0,0,1,0,0,Lower third,38,1,5841.73,24,10.933,Upper third,93,2,5108.783,12,10.71,3701,8.67,7.65,70.52,9.35,0,3.81,63705,21.6,43.5,45.1,0,0,0,1,0,0,1,0,0,0,0,0
352,9180800300, Connecticut, Southeastern Connecticut Planning Region,Census Tract 8003,4333069,41620,1,0,1,100,0,2,0,100,Lower third,14,0,87.262,77,18.267,Upper third,94,4,6383.92,10,9.714,7024,31.14,11.5,52.39,1.4,0.28,3.29,34423,37.6,38.4,82.8,33,1840,2257741,0,0,0,7,3224,3955054,0,0,0
353,9150902500, Connecticut, Northeastern Connecticut Planning Region,Census Tract 9025,104451274,647536,0,0,1,0,0,1,0,0,Lower third,14,0,87.262,77,18.267,Upper third,94,4,6383.92,10,9.714,4289,9.75,0.61,84.57,2.54,0.26,2.28,98750,5.7,72.9,48,23,131,161774,1,24,30635,3,815,999712,0,0,0
354,9150904500, Connecticut, Northeastern Connecticut Planning Region,Census Tract 9045,11386437,554904,1,0,1,100,0,1,0,0,Lower third,14,0,87.262,77,18.267,Upper third,94,4,6383.92,10,9.714,5725,22.55,3.39,69.43,1.31,0,3.32,76599,21.2,51.9,72.4,38,1627,1996505,6,404,495980,5,1171,1437291,0,0,0
355,9180800400, Connecticut, Southeastern Connecticut Planning Region,Census Tract 8004,5893651,6408,1,0,1,100,0,1,0,0.59,Lower third,14,0,87.262,77,18.267,Upper third,94,4,6383.92,10,9.714,3729,32.64,3.27,61.92,0,0,2.17,64043,15,66.8,76.2,11,43,53875,0,0,0,2,26,32376,0,0,0
356,9180800600, Connecticut, Southeastern Connecticut Planning Region,Census Tract 8006,1456494,153517,1,0,1,100,0,1,100,100,Lower third,14,0,87.262,77,18.267,Upper third,94,4,6383.92,10,9.714,3351,59.09,8.03,29.13,0,0,3.76,45441,31.1,15.2,94.4,52,1274,1563488,4,427,523697,5,866,1062356,0,0,0
357,9150907100, Connecticut, Northeastern Connecticut Planning Region,Census Tract 9071,34472892,812212,1,0,1,100,0,1,0,0,Lower third,14,0,87.262,77,18.267,Upper third,94,4,6383.92,10,9.714,4454,15.4,7.54,70.41,1.57,0.79,4.29,70625,12.1,68.8,58.3,26,408,500739,2,83,102036,2,1000,1227417,0,0,0
358,9150900100, Connecticut, Northeastern Connecticut Planning Region,Census Tract 9001,69571047,2603558,0,0,1,0,0,1,0,0,Lower third,14,0,87.262,77,18.267,Upper third,94,4,6383.92,10,9.714,4783,16.96,0,77.19,0.36,0,5.5,110170,6.7,93,21.2,17,67,83223,0,0,0,1,0,0,0,0,0
359,9150830100, Connecticut, Northeastern Connecticut Planning Region,Census Tract 8301,100392972,1832456,0,0,1,0,0,1,0,0,Lower third,14,0,87.262,77,18.267,Upper third,94,4,6383.92,10,9.714,4218,15.36,0,79.82,0.76,0,4.05,94778,4.3,78.7,23.2,32,724,888857,2,49,60400,3,685,840954,0,0,0
360,9190230502, Connecticut, Western Connecticut Planning Region,Census Tract 2305.02,26450969,129899,1,100,3,0,0,1,0,0,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,4942,10.08,5.71,79.77,0.81,1.52,2.12,151607,6.1,84.7,19.4,34,1022,1254509,1,6,7395,6,757,928715,0,0,0
361,9190230501, Connecticut, Western Connecticut Planning Region,Census Tract 2305.01,20289755,1287504,1,100,1,0,0,1,0,0,Middle third,44,2,8823.047,70,15.967,Upper third,95,4,7913.296,9,9.224,4137,2.88,3.58,85.91,3.26,0,4.38,151429,9.4,92.4,14.8,15,104,127557,0,0,0,3,0,0,0,0,0
362,9110473100, Connecticut, Capitol Planning Region,Census Tract 4731,10598408,0,0,0,1,0,0,1,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,6470,11.17,49.47,33,2.09,0,4.27,112866,2.5,97.9,46.5,4,5,6708,0,0,0,3,694,852225,0,0,0
363,9140130101, Connecticut, Naugatuck Valley Planning Region,Census Tract 1301.01,8614739,95472,1,0,1,100,0,1,0,0,Middle third,51,4,13815.777,53,13.983,Upper third,93,2,5420.8,10,9.374,5291,15.88,2.66,72.46,1.42,0,7.58,73288,8.4,60.7,67.9,38,941,1154753,3,774,949908,6,258,317147,0,0,0
